roc_auc,std,params,model__boosting_type,model__learning_rate,model__max_depth,model__min_child_samples,model__reg_alpha,model__reg_lambda,model__subsample
0.8633174023489666,0.003787477980749836,"{'model__boosting_type': 'gbdt', 'model__learning_rate': 0.1, 'model__max_depth': 15, 'model__min_child_samples': 150, 'model__reg_alpha': 11.143460618145289, 'model__reg_lambda': 81.47495560685128, 'model__subsample': 1.0}",gbdt,0.1,15,150,11.143460618145289,81.47495560685128,1.0
0.8632845199438576,0.003537790707530591,"{'model__boosting_type': 'gbdt', 'model__learning_rate': 0.1, 'model__max_depth': 29, 'model__min_child_samples': 10, 'model__reg_alpha': 54.7580328775957, 'model__reg_lambda': 1.1877968876635556, 'model__subsample': 0.8}",gbdt,0.1,29,10,54.7580328775957,1.1877968876635556,0.8
0.8632675301724207,0.0033807885803057484,"{'model__boosting_type': 'gbdt', 'model__learning_rate': 0.1, 'model__max_depth': 29, 'model__min_child_samples': 75, 'model__reg_alpha': 78.35346633686751, 'model__reg_lambda': 8.265781497057938, 'model__subsample': 0.6}",gbdt,0.1,29,75,78.35346633686751,8.265781497057938,0.6
0.8632665327618216,0.0033813994394935702,"{'model__boosting_type': 'gbdt', 'model__learning_rate': 0.1, 'model__max_depth': 17, 'model__min_child_samples': 150, 'model__reg_alpha': 81.2020196113691, 'model__reg_lambda': 62.27743727088031, 'model__subsample': 0.7}",gbdt,0.1,17,150,81.2020196113691,62.27743727088031,0.7
0.8632411604318116,0.0031170534397032897,"{'model__boosting_type': 'gbdt', 'model__learning_rate': 0.1, 'model__max_depth': 4, 'model__min_child_samples': 25, 'model__reg_alpha': 0.30496846766421193, 'model__reg_lambda': 17.77585504178592, 'model__subsample': 1.0}",gbdt,0.1,4,25,0.30496846766421193,17.77585504178592,1.0
0.8632218261575648,0.0033742651563131885,"{'model__boosting_type': 'gbdt', 'model__learning_rate': 0.1, 'model__max_depth': 20, 'model__min_child_samples': 75, 'model__reg_alpha': 66.90513084094339, 'model__reg_lambda': 68.32489113028623, 'model__subsample': 0.7}",gbdt,0.1,20,75,66.90513084094339,68.32489113028623,0.7
0.8631918714714875,0.0036806531066124197,"{'model__boosting_type': 'gbdt', 'model__learning_rate': 0.2, 'model__max_depth': 12, 'model__min_child_samples': 25, 'model__reg_alpha': 70.86303935014237, 'model__reg_lambda': 6.7631564376275435, 'model__subsample': 0.9}",gbdt,0.2,12,25,70.86303935014237,6.7631564376275435,0.9
0.8631534584667232,0.0037358361386564767,"{'model__boosting_type': 'gbdt', 'model__learning_rate': 0.2, 'model__max_depth': 23, 'model__min_child_samples': 10, 'model__reg_alpha': 72.27339853340595, 'model__reg_lambda': 0.03864258626355621, 'model__subsample': 0.9}",gbdt,0.2,23,10,72.27339853340595,0.03864258626355621,0.9
0.8631424688203984,0.0035821936202432183,"{'model__boosting_type': 'gbdt', 'model__learning_rate': 0.1, 'model__max_depth': 17, 'model__min_child_samples': 50, 'model__reg_alpha': 56.960263003394886, 'model__reg_lambda': 36.24337738215457, 'model__subsample': 0.9}",gbdt,0.1,17,50,56.960263003394886,36.24337738215457,0.9
0.8631214944827441,0.0037267850363042823,"{'model__boosting_type': 'dart', 'model__learning_rate': 0.3, 'model__max_depth': 22, 'model__min_child_samples': 75, 'model__reg_alpha': 74.878316208181, 'model__reg_lambda': 42.929140390268685, 'model__subsample': 0.8}",dart,0.3,22,75,74.878316208181,42.929140390268685,0.8
0.8630645272106456,0.003747576926001813,"{'model__boosting_type': 'dart', 'model__learning_rate': 0.2, 'model__max_depth': 11, 'model__min_child_samples': 25, 'model__reg_alpha': 30.79646931882057, 'model__reg_lambda': 14.212184566591414, 'model__subsample': 1.0}",dart,0.2,11,25,30.79646931882057,14.212184566591414,1.0
0.8629802496310232,0.003772588215144631,"{'model__boosting_type': 'gbdt', 'model__learning_rate': 0.2, 'model__max_depth': 7, 'model__min_child_samples': 75, 'model__reg_alpha': 45.342985435968785, 'model__reg_lambda': 66.06296496459652, 'model__subsample': 1.0}",gbdt,0.2,7,75,45.342985435968785,66.06296496459652,1.0
0.8628740980747711,0.0034397014683789856,"{'model__boosting_type': 'dart', 'model__learning_rate': 0.2, 'model__max_depth': 6, 'model__min_child_samples': 50, 'model__reg_alpha': 34.305065202457364, 'model__reg_lambda': 74.57555506598274, 'model__subsample': 0.9}",dart,0.2,6,50,34.305065202457364,74.57555506598274,0.9
0.8628537442933654,0.003669890684669451,"{'model__boosting_type': 'gbdt', 'model__learning_rate': 0.3, 'model__max_depth': 17, 'model__min_child_samples': 10, 'model__reg_alpha': 73.79435692620116, 'model__reg_lambda': 46.30539886094027, 'model__subsample': 0.9}",gbdt,0.3,17,10,73.79435692620116,46.30539886094027,0.9
0.8628241967871254,0.003921142000666926,"{'model__boosting_type': 'dart', 'model__learning_rate': 0.2, 'model__max_depth': 18, 'model__min_child_samples': 10, 'model__reg_alpha': 10.477185902225585, 'model__reg_lambda': 73.55787280537982, 'model__subsample': 0.8}",dart,0.2,18,10,10.477185902225585,73.55787280537982,0.8
0.8627664344725277,0.003652282079492753,"{'model__boosting_type': 'gbdt', 'model__learning_rate': 0.2, 'model__max_depth': 21, 'model__min_child_samples': 10, 'model__reg_alpha': 43.586891473515536, 'model__reg_lambda': 61.691526391633545, 'model__subsample': 0.6}",gbdt,0.2,21,10,43.586891473515536,61.691526391633545,0.6
0.8626944608303919,0.003912515687375027,"{'model__boosting_type': 'gbdt', 'model__learning_rate': 0.05, 'model__max_depth': 20, 'model__min_child_samples': 25, 'model__reg_alpha': 0.0013073555345144428, 'model__reg_lambda': 25.57631656023299, 'model__subsample': 1.0}",gbdt,0.05,20,25,0.0013073555345144428,25.57631656023299,1.0
0.862670371078188,0.003628832893006484,"{'model__boosting_type': 'gbdt', 'model__learning_rate': 0.05, 'model__max_depth': 21, 'model__min_child_samples': 25, 'model__reg_alpha': 0.4544830750374569, 'model__reg_lambda': 69.91411632514651, 'model__subsample': 0.9}",gbdt,0.05,21,25,0.4544830750374569,69.91411632514651,0.9
0.8626453914691332,0.0038326642997860037,"{'model__boosting_type': 'gbdt', 'model__learning_rate': 0.2, 'model__max_depth': 23, 'model__min_child_samples': 100, 'model__reg_alpha': 36.93995871573272, 'model__reg_lambda': 44.99754338283206, 'model__subsample': 1.0}",gbdt,0.2,23,100,36.93995871573272,44.99754338283206,1.0
0.8626308844376173,0.0035992473411748534,"{'model__boosting_type': 'gbdt', 'model__learning_rate': 0.2, 'model__max_depth': 14, 'model__min_child_samples': 75, 'model__reg_alpha': 37.446786376011644, 'model__reg_lambda': 92.65366322180725, 'model__subsample': 0.6}",gbdt,0.2,14,75,37.446786376011644,92.65366322180725,0.6
0.8625974369743755,0.0035504091260897546,"{'model__boosting_type': 'gbdt', 'model__learning_rate': 0.2, 'model__max_depth': 7, 'model__min_child_samples': 25, 'model__reg_alpha': 20.872649186496762, 'model__reg_lambda': 15.716392003521305, 'model__subsample': 1.0}",gbdt,0.2,7,25,20.872649186496762,15.716392003521305,1.0
0.8625537004460464,0.003718659896571967,"{'model__boosting_type': 'gbdt', 'model__learning_rate': 0.05, 'model__max_depth': 23, 'model__min_child_samples': 25, 'model__reg_alpha': 22.90552319719109, 'model__reg_lambda': 3.381884945969775, 'model__subsample': 1.0}",gbdt,0.05,23,25,22.90552319719109,3.381884945969775,1.0
0.8625123465180724,0.0042026675419086475,"{'model__boosting_type': 'gbdt', 'model__learning_rate': 0.3, 'model__max_depth': 5, 'model__min_child_samples': 25, 'model__reg_alpha': 46.671977177440624, 'model__reg_lambda': 18.71824245740447, 'model__subsample': 1.0}",gbdt,0.3,5,25,46.671977177440624,18.71824245740447,1.0
0.8625016980838156,0.004000907474238957,"{'model__boosting_type': 'gbdt', 'model__learning_rate': 0.2, 'model__max_depth': 11, 'model__min_child_samples': 150, 'model__reg_alpha': 23.422553317931587, 'model__reg_lambda': 40.76946402122169, 'model__subsample': 0.6}",gbdt,0.2,11,150,23.422553317931587,40.76946402122169,0.6
0.8624972214817005,0.0036053327984202814,"{'model__boosting_type': 'gbdt', 'model__learning_rate': 0.05, 'model__max_depth': 22, 'model__min_child_samples': 100, 'model__reg_alpha': 18.777487575294728, 'model__reg_lambda': 27.574444840384203, 'model__subsample': 0.8}",gbdt,0.05,22,100,18.777487575294728,27.574444840384203,0.8
0.8624583865568567,0.0038478700931055864,"{'model__boosting_type': 'gbdt', 'model__learning_rate': 0.3, 'model__max_depth': 6, 'model__min_child_samples': 50, 'model__reg_alpha': 47.87438448523555, 'model__reg_lambda': 48.371927789415636, 'model__subsample': 0.7}",gbdt,0.3,6,50,47.87438448523555,48.371927789415636,0.7
0.862371799328842,0.003723599074465713,"{'model__boosting_type': 'gbdt', 'model__learning_rate': 0.2, 'model__max_depth': 29, 'model__min_child_samples': 25, 'model__reg_alpha': 42.63413739291703, 'model__reg_lambda': 7.89493498127915, 'model__subsample': 0.7}",gbdt,0.2,29,25,42.63413739291703,7.89493498127915,0.7
0.862351622383793,0.0036531378787258185,"{'model__boosting_type': 'gbdt', 'model__learning_rate': 0.2, 'model__max_depth': 9, 'model__min_child_samples': 10, 'model__reg_alpha': 27.501628355384234, 'model__reg_lambda': 39.181599934365906, 'model__subsample': 1.0}",gbdt,0.2,9,10,27.501628355384234,39.181599934365906,1.0
0.8622894594772939,0.0038225239285167053,"{'model__boosting_type': 'gbdt', 'model__learning_rate': 0.05, 'model__max_depth': 16, 'model__min_child_samples': 75, 'model__reg_alpha': 19.062367525946257, 'model__reg_lambda': 43.63617165750891, 'model__subsample': 1.0}",gbdt,0.05,16,75,19.062367525946257,43.63617165750891,1.0
0.86224431887795,0.0040282969336283055,"{'model__boosting_type': 'gbdt', 'model__learning_rate': 0.2, 'model__max_depth': 19, 'model__min_child_samples': 25, 'model__reg_alpha': 31.058068167418835, 'model__reg_lambda': 31.947895829163105, 'model__subsample': 0.8}",gbdt,0.2,19,25,31.058068167418835,31.947895829163105,0.8
0.8621931833135232,0.0040168739542725315,"{'model__boosting_type': 'gbdt', 'model__learning_rate': 0.2, 'model__max_depth': 23, 'model__min_child_samples': 50, 'model__reg_alpha': 26.26539561053202, 'model__reg_lambda': 28.63885891617734, 'model__subsample': 1.0}",gbdt,0.2,23,50,26.26539561053202,28.63885891617734,1.0
0.8621461617645897,0.003717223633624222,"{'model__boosting_type': 'gbdt', 'model__learning_rate': 0.05, 'model__max_depth': 28, 'model__min_child_samples': 50, 'model__reg_alpha': 36.220807556431176, 'model__reg_lambda': 0.1310285243649325, 'model__subsample': 1.0}",gbdt,0.05,28,50,36.220807556431176,0.1310285243649325,1.0
0.8621349319422598,0.0035132097108508484,"{'model__boosting_type': 'gbdt', 'model__learning_rate': 0.05, 'model__max_depth': 15, 'model__min_child_samples': 75, 'model__reg_alpha': 20.593375038757966, 'model__reg_lambda': 54.23439117323605, 'model__subsample': 1.0}",gbdt,0.05,15,75,20.593375038757966,54.23439117323605,1.0
0.8621211072585415,0.003925676294079894,"{'model__boosting_type': 'gbdt', 'model__learning_rate': 0.2, 'model__max_depth': 14, 'model__min_child_samples': 100, 'model__reg_alpha': 36.808277404171065, 'model__reg_lambda': 11.626315721808155, 'model__subsample': 0.7}",gbdt,0.2,14,100,36.808277404171065,11.626315721808155,0.7
0.8619242874457165,0.003580986496397966,"{'model__boosting_type': 'gbdt', 'model__learning_rate': 0.05, 'model__max_depth': 7, 'model__min_child_samples': 25, 'model__reg_alpha': 37.97359918917151, 'model__reg_lambda': 17.39056820757255, 'model__subsample': 1.0}",gbdt,0.05,7,25,37.97359918917151,17.39056820757255,1.0
0.8618868509563551,0.0035811511982450713,"{'model__boosting_type': 'gbdt', 'model__learning_rate': 0.05, 'model__max_depth': 12, 'model__min_child_samples': 25, 'model__reg_alpha': 31.53530735418051, 'model__reg_lambda': 47.66010895332189, 'model__subsample': 1.0}",gbdt,0.05,12,25,31.53530735418051,47.66010895332189,1.0
0.8618622374738922,0.0034546994276461805,"{'model__boosting_type': 'dart', 'model__learning_rate': 0.2, 'model__max_depth': 26, 'model__min_child_samples': 75, 'model__reg_alpha': 86.09343460681542, 'model__reg_lambda': 9.921239198380405, 'model__subsample': 0.6}",dart,0.2,26,75,86.09343460681542,9.921239198380405,0.6
0.861784540057525,0.00339508269598464,"{'model__boosting_type': 'gbdt', 'model__learning_rate': 0.2, 'model__max_depth': 25, 'model__min_child_samples': 10, 'model__reg_alpha': 30.218421516897045, 'model__reg_lambda': 9.092678722537038, 'model__subsample': 0.8}",gbdt,0.2,25,10,30.218421516897045,9.092678722537038,0.8
0.8616829987419875,0.003601847646797946,"{'model__boosting_type': 'gbdt', 'model__learning_rate': 0.05, 'model__max_depth': 11, 'model__min_child_samples': 75, 'model__reg_alpha': 42.945589322581974, 'model__reg_lambda': 34.31079301833985, 'model__subsample': 1.0}",gbdt,0.05,11,75,42.945589322581974,34.31079301833985,1.0
0.8616156118768574,0.003459707955059106,"{'model__boosting_type': 'gbdt', 'model__learning_rate': 0.2, 'model__max_depth': 17, 'model__min_child_samples': 100, 'model__reg_alpha': 19.0496195178539, 'model__reg_lambda': 18.933342815492693, 'model__subsample': 0.7}",gbdt,0.2,17,100,19.0496195178539,18.933342815492693,0.7
0.8615140836104077,0.003350793286102308,"{'model__boosting_type': 'dart', 'model__learning_rate': 0.1, 'model__max_depth': 14, 'model__min_child_samples': 10, 'model__reg_alpha': 9.660549795352143, 'model__reg_lambda': 35.565698149750496, 'model__subsample': 0.8}",dart,0.1,14,10,9.660549795352143,35.565698149750496,0.8
0.861436475404304,0.00353290699089723,"{'model__boosting_type': 'gbdt', 'model__learning_rate': 0.05, 'model__max_depth': 28, 'model__min_child_samples': 50, 'model__reg_alpha': 46.560116934614804, 'model__reg_lambda': 48.5908985912063, 'model__subsample': 0.9}",gbdt,0.05,28,50,46.560116934614804,48.5908985912063,0.9
0.8614355087706237,0.0034996913594305627,"{'model__boosting_type': 'gbdt', 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_child_samples': 150, 'model__reg_alpha': 25.727201887728715, 'model__reg_lambda': 43.40281636367084, 'model__subsample': 0.9}",gbdt,0.1,3,150,25.727201887728715,43.40281636367084,0.9
0.8613915001051747,0.003908595473304136,"{'model__boosting_type': 'gbdt', 'model__learning_rate': 0.2, 'model__max_depth': 26, 'model__min_child_samples': 75, 'model__reg_alpha': 2.4106977595413923, 'model__reg_lambda': 24.112195290321534, 'model__subsample': 0.7}",gbdt,0.2,26,75,2.4106977595413923,24.112195290321534,0.7
0.8613140182668122,0.0034202882302236874,"{'model__boosting_type': 'dart', 'model__learning_rate': 0.1, 'model__max_depth': 10, 'model__min_child_samples': 25, 'model__reg_alpha': 7.2841325894786335, 'model__reg_lambda': 25.444761048883073, 'model__subsample': 0.8}",dart,0.1,10,25,7.2841325894786335,25.444761048883073,0.8
0.8612546275196081,0.0033512880010075083,"{'model__boosting_type': 'dart', 'model__learning_rate': 0.1, 'model__max_depth': 15, 'model__min_child_samples': 75, 'model__reg_alpha': 3.720527959882844, 'model__reg_lambda': 53.11131324334692, 'model__subsample': 0.9}",dart,0.1,15,75,3.720527959882844,53.11131324334692,0.9
0.8611981034371151,0.003609789375845604,"{'model__boosting_type': 'dart', 'model__learning_rate': 0.1, 'model__max_depth': 25, 'model__min_child_samples': 25, 'model__reg_alpha': 20.145403136739404, 'model__reg_lambda': 20.05167778446078, 'model__subsample': 1.0}",dart,0.1,25,25,20.145403136739404,20.05167778446078,1.0
0.8611853883388687,0.0034081698256580384,"{'model__boosting_type': 'gbdt', 'model__learning_rate': 0.05, 'model__max_depth': 17, 'model__min_child_samples': 25, 'model__reg_alpha': 65.84209789059332, 'model__reg_lambda': 23.075888863055173, 'model__subsample': 1.0}",gbdt,0.05,17,25,65.84209789059332,23.075888863055173,1.0
0.8611357257316605,0.003425101454348888,"{'model__boosting_type': 'gbdt', 'model__learning_rate': 0.05, 'model__max_depth': 6, 'model__min_child_samples': 25, 'model__reg_alpha': 45.17286027011808, 'model__reg_lambda': 26.108841518980753, 'model__subsample': 1.0}",gbdt,0.05,6,25,45.17286027011808,26.108841518980753,1.0
0.8611315526157899,0.0035778182710151374,"{'model__boosting_type': 'dart', 'model__learning_rate': 0.1, 'model__max_depth': 14, 'model__min_child_samples': 25, 'model__reg_alpha': 15.900492354553464, 'model__reg_lambda': 17.05546833679894, 'model__subsample': 1.0}",dart,0.1,14,25,15.900492354553464,17.05546833679894,1.0
0.8610840873910505,0.0033581426766427307,"{'model__boosting_type': 'gbdt', 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_child_samples': 25, 'model__reg_alpha': 44.676046055836544, 'model__reg_lambda': 30.010219024403213, 'model__subsample': 1.0}",gbdt,0.1,3,25,44.676046055836544,30.010219024403213,1.0
0.8607539680033767,0.0034156768824668894,"{'model__boosting_type': 'dart', 'model__learning_rate': 0.1, 'model__max_depth': 23, 'model__min_child_samples': 75, 'model__reg_alpha': 3.3003520524147127, 'model__reg_lambda': 99.4867392190629, 'model__subsample': 1.0}",dart,0.1,23,75,3.3003520524147127,99.4867392190629,1.0
0.8606918381938151,0.003867394742838573,"{'model__boosting_type': 'gbdt', 'model__learning_rate': 0.3, 'model__max_depth': 17, 'model__min_child_samples': 100, 'model__reg_alpha': 7.464196842676662, 'model__reg_lambda': 99.03082265581644, 'model__subsample': 1.0}",gbdt,0.3,17,100,7.464196842676662,99.03082265581644,1.0
0.8606739635325619,0.00396238861532916,"{'model__boosting_type': 'gbdt', 'model__learning_rate': 0.3, 'model__max_depth': 23, 'model__min_child_samples': 75, 'model__reg_alpha': 22.0874940032418, 'model__reg_lambda': 60.16160567049631, 'model__subsample': 0.7}",gbdt,0.3,23,75,22.0874940032418,60.16160567049631,0.7
0.8606691844638548,0.003472725940638525,"{'model__boosting_type': 'gbdt', 'model__learning_rate': 0.3, 'model__max_depth': 8, 'model__min_child_samples': 50, 'model__reg_alpha': 19.07494003965823, 'model__reg_lambda': 40.56355859447489, 'model__subsample': 0.9}",gbdt,0.3,8,50,19.07494003965823,40.56355859447489,0.9
0.8606233011631031,0.0035064471661497695,"{'model__boosting_type': 'dart', 'model__learning_rate': 0.1, 'model__max_depth': 7, 'model__min_child_samples': 10, 'model__reg_alpha': 17.507155182222384, 'model__reg_lambda': 54.28395500179038, 'model__subsample': 0.9}",dart,0.1,7,10,17.507155182222384,54.28395500179038,0.9
0.8605512154699456,0.003327770396693788,"{'model__boosting_type': 'dart', 'model__learning_rate': 0.1, 'model__max_depth': 9, 'model__min_child_samples': 25, 'model__reg_alpha': 19.572519521068386, 'model__reg_lambda': 72.191267584716, 'model__subsample': 0.7}",dart,0.1,9,25,19.572519521068386,72.191267584716,0.7
0.8604843042910305,0.004079122367216321,"{'model__boosting_type': 'gbdt', 'model__learning_rate': 0.3, 'model__max_depth': 24, 'model__min_child_samples': 100, 'model__reg_alpha': 41.06520613414712, 'model__reg_lambda': 34.306502519327324, 'model__subsample': 1.0}",gbdt,0.3,24,100,41.06520613414712,34.306502519327324,1.0
0.8603988590979725,0.003517879686926694,"{'model__boosting_type': 'gbdt', 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_child_samples': 150, 'model__reg_alpha': 96.00878378655929, 'model__reg_lambda': 36.9164634895199, 'model__subsample': 0.7}",gbdt,0.1,3,150,96.00878378655929,36.9164634895199,0.7
0.8602868445205095,0.00328903846239161,"{'model__boosting_type': 'gbdt', 'model__learning_rate': 0.03, 'model__max_depth': 15, 'model__min_child_samples': 75, 'model__reg_alpha': 0.18178365321919188, 'model__reg_lambda': 51.90681121194958, 'model__subsample': 0.6}",gbdt,0.03,15,75,0.18178365321919188,51.90681121194958,0.6
0.8602503160608099,0.0035664335000666703,"{'model__boosting_type': 'gbdt', 'model__learning_rate': 0.3, 'model__max_depth': 26, 'model__min_child_samples': 10, 'model__reg_alpha': 18.44997667537133, 'model__reg_lambda': 21.81624719329762, 'model__subsample': 0.8}",gbdt,0.3,26,10,18.44997667537133,21.81624719329762,0.8
0.8602439776587365,0.003452493405492417,"{'model__boosting_type': 'gbdt', 'model__learning_rate': 0.03, 'model__max_depth': 13, 'model__min_child_samples': 25, 'model__reg_alpha': 14.167515029631268, 'model__reg_lambda': 16.54135402094486, 'model__subsample': 0.7}",gbdt,0.03,13,25,14.167515029631268,16.54135402094486,0.7
0.8601995238540772,0.003932194998065211,"{'model__boosting_type': 'gbdt', 'model__learning_rate': 0.3, 'model__max_depth': 14, 'model__min_child_samples': 100, 'model__reg_alpha': 17.07386262210283, 'model__reg_lambda': 62.982326863333576, 'model__subsample': 1.0}",gbdt,0.3,14,100,17.07386262210283,62.982326863333576,1.0
0.8601648892655861,0.0033959422189372627,"{'model__boosting_type': 'dart', 'model__learning_rate': 0.1, 'model__max_depth': 9, 'model__min_child_samples': 25, 'model__reg_alpha': 39.610413748374924, 'model__reg_lambda': 21.48519598189811, 'model__subsample': 1.0}",dart,0.1,9,25,39.610413748374924,21.48519598189811,1.0
0.8601402818894641,0.003267159104386034,"{'model__boosting_type': 'gbdt', 'model__learning_rate': 0.05, 'model__max_depth': 6, 'model__min_child_samples': 150, 'model__reg_alpha': 89.64179680799482, 'model__reg_lambda': 31.49009514800194, 'model__subsample': 0.6}",gbdt,0.05,6,150,89.64179680799482,31.49009514800194,0.6
0.8601356679380224,0.004231571632273104,"{'model__boosting_type': 'gbdt', 'model__learning_rate': 0.3, 'model__max_depth': 12, 'model__min_child_samples': 25, 'model__reg_alpha': 16.907274178492926, 'model__reg_lambda': 21.12223321923752, 'model__subsample': 1.0}",gbdt,0.3,12,25,16.907274178492926,21.12223321923752,1.0
0.8599228779481486,0.0033235669411293255,"{'model__boosting_type': 'gbdt', 'model__learning_rate': 0.03, 'model__max_depth': 10, 'model__min_child_samples': 25, 'model__reg_alpha': 22.638975482757466, 'model__reg_lambda': 31.926591584124864, 'model__subsample': 0.6}",gbdt,0.03,10,25,22.638975482757466,31.926591584124864,0.6
