roc_auc,std,params,model__ccp_alpha,model__criterion,model__learning_rate,model__loss,model__max_depth,model__max_features,model__min_samples_leaf,model__n_iter_no_change,model__subsample
0.8640261164650245,0.0037278419496512556,"{'model__ccp_alpha': 0.00012425372073062064, 'model__criterion': 'squared_error', 'model__learning_rate': 0.03, 'model__loss': 'exponential', 'model__max_depth': 7, 'model__max_features': None, 'model__min_samples_leaf': 75, 'model__n_iter_no_change': 50, 'model__subsample': 0.7}",0.00012425372073062064,squared_error,0.03,exponential,7,,75,50,0.7
0.8637636236316741,0.003706736868606436,"{'model__ccp_alpha': 0.0001616297934881029, 'model__criterion': 'squared_error', 'model__learning_rate': 0.03, 'model__loss': 'exponential', 'model__max_depth': 7, 'model__max_features': None, 'model__min_samples_leaf': 75, 'model__n_iter_no_change': 50, 'model__subsample': 0.7}",0.0001616297934881029,squared_error,0.03,exponential,7,,75,50,0.7
0.8634313372350821,0.003505418534549084,"{'model__ccp_alpha': 0.00018980140927212712, 'model__criterion': 'squared_error', 'model__learning_rate': 0.03, 'model__loss': 'exponential', 'model__max_depth': 7, 'model__max_features': None, 'model__min_samples_leaf': 75, 'model__n_iter_no_change': 50, 'model__subsample': 0.7}",0.00018980140927212712,squared_error,0.03,exponential,7,,75,50,0.7
0.8633033034390548,0.003441914128951847,"{'model__ccp_alpha': 2.1160405016474556e-05, 'model__criterion': 'friedman_mse', 'model__learning_rate': 0.03, 'model__loss': 'exponential', 'model__max_depth': 7, 'model__max_features': 'log2', 'model__min_samples_leaf': 25, 'model__n_iter_no_change': 15, 'model__subsample': 0.9}",2.1160405016474556e-05,friedman_mse,0.03,exponential,7,log2,25,15,0.9
0.8633021879425431,0.003749244069484464,"{'model__ccp_alpha': 9.668642209202378e-06, 'model__criterion': 'squared_error', 'model__learning_rate': 0.03, 'model__loss': 'exponential', 'model__max_depth': 7, 'model__max_features': None, 'model__min_samples_leaf': 75, 'model__n_iter_no_change': 25, 'model__subsample': 0.7}",9.668642209202378e-06,squared_error,0.03,exponential,7,,75,25,0.7
0.8632734452054114,0.0036809978357324113,"{'model__ccp_alpha': 4.4209295178239764e-05, 'model__criterion': 'squared_error', 'model__learning_rate': 0.03, 'model__loss': 'exponential', 'model__max_depth': 7, 'model__max_features': None, 'model__min_samples_leaf': 75, 'model__n_iter_no_change': 50, 'model__subsample': 0.7}",4.4209295178239764e-05,squared_error,0.03,exponential,7,,75,50,0.7
0.8632265574165503,0.0036692998401146003,"{'model__ccp_alpha': 6.395194166709315e-05, 'model__criterion': 'friedman_mse', 'model__learning_rate': 0.01, 'model__loss': 'exponential', 'model__max_depth': 10, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 75, 'model__n_iter_no_change': 10, 'model__subsample': 0.8}",6.395194166709315e-05,friedman_mse,0.01,exponential,10,sqrt,75,10,0.8
0.8630752724026094,0.0037213052416100335,"{'model__ccp_alpha': 0.00022119421140066528, 'model__criterion': 'squared_error', 'model__learning_rate': 0.03, 'model__loss': 'exponential', 'model__max_depth': 7, 'model__max_features': None, 'model__min_samples_leaf': 75, 'model__n_iter_no_change': 50, 'model__subsample': 0.7}",0.00022119421140066528,squared_error,0.03,exponential,7,,75,50,0.7
0.8627454036437603,0.0035767191936405098,"{'model__ccp_alpha': 0.00010485403456642669, 'model__criterion': 'friedman_mse', 'model__learning_rate': 0.01, 'model__loss': 'exponential', 'model__max_depth': 10, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 75, 'model__n_iter_no_change': 10, 'model__subsample': 0.8}",0.00010485403456642669,friedman_mse,0.01,exponential,10,sqrt,75,10,0.8
0.8626928523781716,0.00356885813582746,"{'model__ccp_alpha': 0.00011629234353212017, 'model__criterion': 'friedman_mse', 'model__learning_rate': 0.01, 'model__loss': 'exponential', 'model__max_depth': 10, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 75, 'model__n_iter_no_change': 10, 'model__subsample': 0.8}",0.00011629234353212017,friedman_mse,0.01,exponential,10,sqrt,75,10,0.8
0.8626405628928655,0.003641902844093268,"{'model__ccp_alpha': 0.0002233563548350979, 'model__criterion': 'friedman_mse', 'model__learning_rate': 0.03, 'model__loss': 'exponential', 'model__max_depth': 16, 'model__max_features': None, 'model__min_samples_leaf': 150, 'model__n_iter_no_change': 15, 'model__subsample': 0.8}",0.0002233563548350979,friedman_mse,0.03,exponential,16,,150,15,0.8
0.8621161952392354,0.003728915462442731,"{'model__ccp_alpha': 0.00031557134468288575, 'model__criterion': 'squared_error', 'model__learning_rate': 0.03, 'model__loss': 'exponential', 'model__max_depth': 7, 'model__max_features': None, 'model__min_samples_leaf': 75, 'model__n_iter_no_change': 50, 'model__subsample': 0.7}",0.00031557134468288575,squared_error,0.03,exponential,7,,75,50,0.7
0.861913511018189,0.0033801107997234363,"{'model__ccp_alpha': 2.229722144559936e-05, 'model__criterion': 'friedman_mse', 'model__learning_rate': 0.01, 'model__loss': 'exponential', 'model__max_depth': 26, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 75, 'model__n_iter_no_change': 10, 'model__subsample': 0.8}",2.229722144559936e-05,friedman_mse,0.01,exponential,26,sqrt,75,10,0.8
0.8619073053061745,0.003270282191151852,"{'model__ccp_alpha': 0.00023741220272166766, 'model__criterion': 'squared_error', 'model__learning_rate': 0.2, 'model__loss': 'exponential', 'model__max_depth': 13, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 10, 'model__n_iter_no_change': 15, 'model__subsample': 0.9}",0.00023741220272166766,squared_error,0.2,exponential,13,sqrt,10,15,0.9
0.8617122289662026,0.0036956889752149708,"{'model__ccp_alpha': 0.0003673931985173751, 'model__criterion': 'friedman_mse', 'model__learning_rate': 0.03, 'model__loss': 'exponential', 'model__max_depth': 28, 'model__max_features': None, 'model__min_samples_leaf': 50, 'model__n_iter_no_change': 50, 'model__subsample': 0.7}",0.0003673931985173751,friedman_mse,0.03,exponential,28,,50,50,0.7
0.8615373630174673,0.0037657736673860688,"{'model__ccp_alpha': 0.00036235117188460455, 'model__criterion': 'squared_error', 'model__learning_rate': 0.3, 'model__loss': 'exponential', 'model__max_depth': 10, 'model__max_features': None, 'model__min_samples_leaf': 75, 'model__n_iter_no_change': 25, 'model__subsample': 0.7}",0.00036235117188460455,squared_error,0.3,exponential,10,,75,25,0.7
0.8612091225817393,0.0039492709686849,"{'model__ccp_alpha': 0.0003119091910351713, 'model__criterion': 'squared_error', 'model__learning_rate': 0.03, 'model__loss': 'exponential', 'model__max_depth': 8, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 100, 'model__n_iter_no_change': 25, 'model__subsample': 0.8}",0.0003119091910351713,squared_error,0.03,exponential,8,sqrt,100,25,0.8
0.86094804202227,0.0035928916482333923,"{'model__ccp_alpha': 0.00043979439233571185, 'model__criterion': 'squared_error', 'model__learning_rate': 0.03, 'model__loss': 'exponential', 'model__max_depth': 13, 'model__max_features': None, 'model__min_samples_leaf': 75, 'model__n_iter_no_change': 50, 'model__subsample': 0.7}",0.00043979439233571185,squared_error,0.03,exponential,13,,75,50,0.7
0.8607140427016379,0.0035655085196359764,"{'model__ccp_alpha': 0.0002849146249884537, 'model__criterion': 'squared_error', 'model__learning_rate': 0.2, 'model__loss': 'exponential', 'model__max_depth': 7, 'model__max_features': 'log2', 'model__min_samples_leaf': 10, 'model__n_iter_no_change': 50, 'model__subsample': 1.0}",0.0002849146249884537,squared_error,0.2,exponential,7,log2,10,50,1.0
0.8605763943349395,0.003775738613043609,"{'model__ccp_alpha': 0.00020930243780717983, 'model__criterion': 'squared_error', 'model__learning_rate': 0.03, 'model__loss': 'exponential', 'model__max_depth': 3, 'model__max_features': None, 'model__min_samples_leaf': 75, 'model__n_iter_no_change': 50, 'model__subsample': 0.7}",0.00020930243780717983,squared_error,0.03,exponential,3,,75,50,0.7
0.8602595117294104,0.0037502612471161842,"{'model__ccp_alpha': 0.00039044507698718665, 'model__criterion': 'squared_error', 'model__learning_rate': 0.03, 'model__loss': 'exponential', 'model__max_depth': 11, 'model__max_features': None, 'model__min_samples_leaf': 75, 'model__n_iter_no_change': 25, 'model__subsample': 0.9}",0.00039044507698718665,squared_error,0.03,exponential,11,,75,25,0.9
0.8602557965111405,0.0041126594274898684,"{'model__ccp_alpha': 0.0005401150300722664, 'model__criterion': 'squared_error', 'model__learning_rate': 0.03, 'model__loss': 'exponential', 'model__max_depth': 7, 'model__max_features': 'log2', 'model__min_samples_leaf': 75, 'model__n_iter_no_change': 5, 'model__subsample': 0.6}",0.0005401150300722664,squared_error,0.03,exponential,7,log2,75,5,0.6
0.8601886871093007,0.003564993250847959,"{'model__ccp_alpha': 0.0005066622138501927, 'model__criterion': 'squared_error', 'model__learning_rate': 0.03, 'model__loss': 'exponential', 'model__max_depth': 7, 'model__max_features': None, 'model__min_samples_leaf': 75, 'model__n_iter_no_change': 50, 'model__subsample': 0.7}",0.0005066622138501927,squared_error,0.03,exponential,7,,75,50,0.7
0.860044101782352,0.003666750195100999,"{'model__ccp_alpha': 0.0005268431533746855, 'model__criterion': 'squared_error', 'model__learning_rate': 0.1, 'model__loss': 'exponential', 'model__max_depth': 19, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 25, 'model__n_iter_no_change': 50, 'model__subsample': 0.7}",0.0005268431533746855,squared_error,0.1,exponential,19,sqrt,25,50,0.7
0.8593042282857649,0.003611048920512765,"{'model__ccp_alpha': 2.4932092792646313e-06, 'model__criterion': 'squared_error', 'model__learning_rate': 0.2, 'model__loss': 'exponential', 'model__max_depth': 6, 'model__max_features': None, 'model__min_samples_leaf': 10, 'model__n_iter_no_change': 50, 'model__subsample': 0.7}",2.4932092792646313e-06,squared_error,0.2,exponential,6,,10,50,0.7
0.8591208623730091,0.0036008913303917896,"{'model__ccp_alpha': 0.0005436334964372601, 'model__criterion': 'squared_error', 'model__learning_rate': 0.05, 'model__loss': 'exponential', 'model__max_depth': 12, 'model__max_features': None, 'model__min_samples_leaf': 75, 'model__n_iter_no_change': 50, 'model__subsample': 0.9}",0.0005436334964372601,squared_error,0.05,exponential,12,,75,50,0.9
0.8589087296068859,0.003738154769222932,"{'model__ccp_alpha': 0.0006800352218188591, 'model__criterion': 'squared_error', 'model__learning_rate': 0.03, 'model__loss': 'exponential', 'model__max_depth': 7, 'model__max_features': None, 'model__min_samples_leaf': 75, 'model__n_iter_no_change': 50, 'model__subsample': 0.7}",0.0006800352218188591,squared_error,0.03,exponential,7,,75,50,0.7
0.8587671445097935,0.0037734075498542102,"{'model__ccp_alpha': 0.0008993253929440575, 'model__criterion': 'friedman_mse', 'model__learning_rate': 0.03, 'model__loss': 'exponential', 'model__max_depth': 11, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 25, 'model__n_iter_no_change': 10, 'model__subsample': 0.7}",0.0008993253929440575,friedman_mse,0.03,exponential,11,sqrt,25,10,0.7
0.8586565537134936,0.003951163746605646,"{'model__ccp_alpha': 0.0004851802413087048, 'model__criterion': 'friedman_mse', 'model__learning_rate': 0.3, 'model__loss': 'exponential', 'model__max_depth': 9, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 75, 'model__n_iter_no_change': 10, 'model__subsample': 0.8}",0.0004851802413087048,friedman_mse,0.3,exponential,9,sqrt,75,10,0.8
0.8584442276231948,0.0037106858887400915,"{'model__ccp_alpha': 0.0007379120224650661, 'model__criterion': 'squared_error', 'model__learning_rate': 0.1, 'model__loss': 'exponential', 'model__max_depth': 7, 'model__max_features': None, 'model__min_samples_leaf': 150, 'model__n_iter_no_change': 15, 'model__subsample': 0.7}",0.0007379120224650661,squared_error,0.1,exponential,7,,150,15,0.7
0.8582545522046496,0.003601602348166668,"{'model__ccp_alpha': 0.0006276197871507763, 'model__criterion': 'squared_error', 'model__learning_rate': 0.3, 'model__loss': 'exponential', 'model__max_depth': 15, 'model__max_features': 'auto', 'model__min_samples_leaf': 75, 'model__n_iter_no_change': 50, 'model__subsample': 0.9}",0.0006276197871507763,squared_error,0.3,exponential,15,auto,75,50,0.9
0.8581518214388073,0.0036234593674308807,"{'model__ccp_alpha': 0.0008200570267404446, 'model__criterion': 'squared_error', 'model__learning_rate': 0.03, 'model__loss': 'exponential', 'model__max_depth': 19, 'model__max_features': None, 'model__min_samples_leaf': 150, 'model__n_iter_no_change': 50, 'model__subsample': 0.7}",0.0008200570267404446,squared_error,0.03,exponential,19,,150,50,0.7
0.8579945300434961,0.004240842102307532,"{'model__ccp_alpha': 0.0006999857078415525, 'model__criterion': 'squared_error', 'model__learning_rate': 0.2, 'model__loss': 'exponential', 'model__max_depth': 10, 'model__max_features': 'log2', 'model__min_samples_leaf': 75, 'model__n_iter_no_change': 10, 'model__subsample': 0.7}",0.0006999857078415525,squared_error,0.2,exponential,10,log2,75,10,0.7
0.8578833474080764,0.003686919965217754,"{'model__ccp_alpha': 0.0008595188376477748, 'model__criterion': 'squared_error', 'model__learning_rate': 0.03, 'model__loss': 'exponential', 'model__max_depth': 7, 'model__max_features': None, 'model__min_samples_leaf': 75, 'model__n_iter_no_change': 50, 'model__subsample': 0.7}",0.0008595188376477748,squared_error,0.03,exponential,7,,75,50,0.7
0.8578471380660384,0.004232463287566332,"{'model__ccp_alpha': 5.677881969063429e-07, 'model__criterion': 'squared_error', 'model__learning_rate': 0.2, 'model__loss': 'exponential', 'model__max_depth': 8, 'model__max_features': 'log2', 'model__min_samples_leaf': 10, 'model__n_iter_no_change': 15, 'model__subsample': 0.7}",5.677881969063429e-07,squared_error,0.2,exponential,8,log2,10,15,0.7
0.857824326770881,0.0043773698948078345,"{'model__ccp_alpha': 0.0009421974168767454, 'model__criterion': 'friedman_mse', 'model__learning_rate': 0.2, 'model__loss': 'exponential', 'model__max_depth': 23, 'model__max_features': 'log2', 'model__min_samples_leaf': 10, 'model__n_iter_no_change': 15, 'model__subsample': 0.7}",0.0009421974168767454,friedman_mse,0.2,exponential,23,log2,10,15,0.7
0.8577995077396867,0.0037465320533573284,"{'model__ccp_alpha': 0.000855097309360927, 'model__criterion': 'friedman_mse', 'model__learning_rate': 0.01, 'model__loss': 'exponential', 'model__max_depth': 21, 'model__max_features': 'log2', 'model__min_samples_leaf': 50, 'model__n_iter_no_change': 5, 'model__subsample': 0.8}",0.000855097309360927,friedman_mse,0.01,exponential,21,log2,50,5,0.8
0.8577067313785225,0.004070891563330853,"{'model__ccp_alpha': 0.0007903991128373019, 'model__criterion': 'friedman_mse', 'model__learning_rate': 0.01, 'model__loss': 'exponential', 'model__max_depth': 17, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 75, 'model__n_iter_no_change': 10, 'model__subsample': 0.8}",0.0007903991128373019,friedman_mse,0.01,exponential,17,sqrt,75,10,0.8
0.8576014156877356,0.0036433994294431666,"{'model__ccp_alpha': 0.0007859595042121189, 'model__criterion': 'squared_error', 'model__learning_rate': 0.05, 'model__loss': 'exponential', 'model__max_depth': 15, 'model__max_features': None, 'model__min_samples_leaf': 75, 'model__n_iter_no_change': 50, 'model__subsample': 0.9}",0.0007859595042121189,squared_error,0.05,exponential,15,,75,50,0.9
0.8575137609628876,0.003737183530930728,"{'model__ccp_alpha': 0.0010648422540887271, 'model__criterion': 'squared_error', 'model__learning_rate': 0.05, 'model__loss': 'exponential', 'model__max_depth': 24, 'model__max_features': 'log2', 'model__min_samples_leaf': 75, 'model__n_iter_no_change': 50, 'model__subsample': 0.9}",0.0010648422540887271,squared_error,0.05,exponential,24,log2,75,50,0.9
0.8573392249516315,0.0036745794715771626,"{'model__ccp_alpha': 3.3213480755195826e-06, 'model__criterion': 'friedman_mse', 'model__learning_rate': 0.005, 'model__loss': 'exponential', 'model__max_depth': 28, 'model__max_features': 'log2', 'model__min_samples_leaf': 25, 'model__n_iter_no_change': 15, 'model__subsample': 0.9}",3.3213480755195826e-06,friedman_mse,0.005,exponential,28,log2,25,15,0.9
0.8573360422351973,0.003687711861712686,"{'model__ccp_alpha': 0.0011619237638924988, 'model__criterion': 'friedman_mse', 'model__learning_rate': 0.03, 'model__loss': 'exponential', 'model__max_depth': 9, 'model__max_features': 'log2', 'model__min_samples_leaf': 50, 'model__n_iter_no_change': 5, 'model__subsample': 0.8}",0.0011619237638924988,friedman_mse,0.03,exponential,9,log2,50,5,0.8
0.8571757943764678,0.003636812102601458,"{'model__ccp_alpha': 0.0004433982567159394, 'model__criterion': 'friedman_mse', 'model__learning_rate': 0.005, 'model__loss': 'exponential', 'model__max_depth': 5, 'model__max_features': 'log2', 'model__min_samples_leaf': 150, 'model__n_iter_no_change': 10, 'model__subsample': 0.8}",0.0004433982567159394,friedman_mse,0.005,exponential,5,log2,150,10,0.8
0.8571328669140964,0.0038212899028500116,"{'model__ccp_alpha': 0.000992087567887563, 'model__criterion': 'squared_error', 'model__learning_rate': 0.03, 'model__loss': 'exponential', 'model__max_depth': 7, 'model__max_features': None, 'model__min_samples_leaf': 75, 'model__n_iter_no_change': 50, 'model__subsample': 0.7}",0.000992087567887563,squared_error,0.03,exponential,7,,75,50,0.7
0.8571323981897396,0.0037030417973036877,"{'model__ccp_alpha': 0.001006808054871254, 'model__criterion': 'squared_error', 'model__learning_rate': 0.03, 'model__loss': 'exponential', 'model__max_depth': 13, 'model__max_features': None, 'model__min_samples_leaf': 75, 'model__n_iter_no_change': 50, 'model__subsample': 0.7}",0.001006808054871254,squared_error,0.03,exponential,13,,75,50,0.7
0.856904153233712,0.0036205435229758006,"{'model__ccp_alpha': 1.7658932306185143e-05, 'model__criterion': 'friedman_mse', 'model__learning_rate': 0.05, 'model__loss': 'exponential', 'model__max_depth': 10, 'model__max_features': 'auto', 'model__min_samples_leaf': 10, 'model__n_iter_no_change': 10, 'model__subsample': 0.8}",1.7658932306185143e-05,friedman_mse,0.05,exponential,10,auto,10,10,0.8
0.8566862417699657,0.004061177272632792,"{'model__ccp_alpha': 0.0015740096460532334, 'model__criterion': 'squared_error', 'model__learning_rate': 0.03, 'model__loss': 'exponential', 'model__max_depth': 21, 'model__max_features': 'log2', 'model__min_samples_leaf': 75, 'model__n_iter_no_change': 25, 'model__subsample': 0.7}",0.0015740096460532334,squared_error,0.03,exponential,21,log2,75,25,0.7
0.8566419843556832,0.003767511565966681,"{'model__ccp_alpha': 0.0012417817266204938, 'model__criterion': 'friedman_mse', 'model__learning_rate': 0.01, 'model__loss': 'exponential', 'model__max_depth': 10, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 75, 'model__n_iter_no_change': 10, 'model__subsample': 0.8}",0.0012417817266204938,friedman_mse,0.01,exponential,10,sqrt,75,10,0.8
0.8565931837757397,0.003766563584747526,"{'model__ccp_alpha': 0.0011128979022371295, 'model__criterion': 'squared_error', 'model__learning_rate': 0.03, 'model__loss': 'exponential', 'model__max_depth': 22, 'model__max_features': None, 'model__min_samples_leaf': 50, 'model__n_iter_no_change': 50, 'model__subsample': 0.7}",0.0011128979022371295,squared_error,0.03,exponential,22,,50,50,0.7
0.8564752501362373,0.0038026157341050047,"{'model__ccp_alpha': 0.0007614600905615463, 'model__criterion': 'squared_error', 'model__learning_rate': 0.1, 'model__loss': 'exponential', 'model__max_depth': 6, 'model__max_features': 'auto', 'model__min_samples_leaf': 50, 'model__n_iter_no_change': 50, 'model__subsample': 1.0}",0.0007614600905615463,squared_error,0.1,exponential,6,auto,50,50,1.0
0.8564514047480024,0.0037273828150423943,"{'model__ccp_alpha': 0.0011274153431684243, 'model__criterion': 'friedman_mse', 'model__learning_rate': 0.03, 'model__loss': 'exponential', 'model__max_depth': 15, 'model__max_features': None, 'model__min_samples_leaf': 50, 'model__n_iter_no_change': 25, 'model__subsample': 0.7}",0.0011274153431684243,friedman_mse,0.03,exponential,15,,50,25,0.7
0.8557592114207513,0.0038085935775587615,"{'model__ccp_alpha': 0.0013270576186953948, 'model__criterion': 'squared_error', 'model__learning_rate': 0.03, 'model__loss': 'exponential', 'model__max_depth': 7, 'model__max_features': None, 'model__min_samples_leaf': 75, 'model__n_iter_no_change': 50, 'model__subsample': 0.7}",0.0013270576186953948,squared_error,0.03,exponential,7,,75,50,0.7
0.8557026813619608,0.004006516297169673,"{'model__ccp_alpha': 0.0017195398190215884, 'model__criterion': 'friedman_mse', 'model__learning_rate': 0.01, 'model__loss': 'exponential', 'model__max_depth': 16, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 75, 'model__n_iter_no_change': 10, 'model__subsample': 0.8}",0.0017195398190215884,friedman_mse,0.01,exponential,16,sqrt,75,10,0.8
0.8556563043303547,0.0037772952329947857,"{'model__ccp_alpha': 0.0017608716298397231, 'model__criterion': 'friedman_mse', 'model__learning_rate': 0.1, 'model__loss': 'exponential', 'model__max_depth': 20, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 10, 'model__n_iter_no_change': 15, 'model__subsample': 0.8}",0.0017608716298397231,friedman_mse,0.1,exponential,20,sqrt,10,15,0.8
0.8556518406729104,0.003888028977378816,"{'model__ccp_alpha': 0.001313703448860606, 'model__criterion': 'squared_error', 'model__learning_rate': 0.05, 'model__loss': 'exponential', 'model__max_depth': 14, 'model__max_features': None, 'model__min_samples_leaf': 25, 'model__n_iter_no_change': 50, 'model__subsample': 0.7}",0.001313703448860606,squared_error,0.05,exponential,14,,25,50,0.7
0.8556225029798723,0.0045463919019432366,"{'model__ccp_alpha': 5.330433384098887e-05, 'model__criterion': 'friedman_mse', 'model__learning_rate': 0.3, 'model__loss': 'deviance', 'model__max_depth': 11, 'model__max_features': 'auto', 'model__min_samples_leaf': 10, 'model__n_iter_no_change': 50, 'model__subsample': 0.6}",5.330433384098887e-05,friedman_mse,0.3,deviance,11,auto,10,50,0.6
0.8555702777515425,0.004049303264804827,"{'model__ccp_alpha': 0.0012929167667480388, 'model__criterion': 'squared_error', 'model__learning_rate': 0.03, 'model__loss': 'exponential', 'model__max_depth': 4, 'model__max_features': None, 'model__min_samples_leaf': 75, 'model__n_iter_no_change': 15, 'model__subsample': 0.7}",0.0012929167667480388,squared_error,0.03,exponential,4,,75,15,0.7
0.8554284179140783,0.003979368214243307,"{'model__ccp_alpha': 0.0013923792796895857, 'model__criterion': 'squared_error', 'model__learning_rate': 0.03, 'model__loss': 'exponential', 'model__max_depth': 14, 'model__max_features': None, 'model__min_samples_leaf': 25, 'model__n_iter_no_change': 25, 'model__subsample': 0.7}",0.0013923792796895857,squared_error,0.03,exponential,14,,25,25,0.7
0.8551857776833831,0.004172886110823558,"{'model__ccp_alpha': 0.0016781553731802536, 'model__criterion': 'squared_error', 'model__learning_rate': 0.2, 'model__loss': 'exponential', 'model__max_depth': 7, 'model__max_features': 'log2', 'model__min_samples_leaf': 75, 'model__n_iter_no_change': 15, 'model__subsample': 0.7}",0.0016781553731802536,squared_error,0.2,exponential,7,log2,75,15,0.7
0.855139187060925,0.0040082521232681885,"{'model__ccp_alpha': 0.002220189027116642, 'model__criterion': 'friedman_mse', 'model__learning_rate': 0.01, 'model__loss': 'exponential', 'model__max_depth': 14, 'model__max_features': 'log2', 'model__min_samples_leaf': 25, 'model__n_iter_no_change': 15, 'model__subsample': 0.9}",0.002220189027116642,friedman_mse,0.01,exponential,14,log2,25,15,0.9
0.8549721817508404,0.0037915640700997657,"{'model__ccp_alpha': 0.002001715409831311, 'model__criterion': 'friedman_mse', 'model__learning_rate': 0.005, 'model__loss': 'exponential', 'model__max_depth': 22, 'model__max_features': 'log2', 'model__min_samples_leaf': 100, 'model__n_iter_no_change': 25, 'model__subsample': 0.7}",0.002001715409831311,friedman_mse,0.005,exponential,22,log2,100,25,0.7
0.8549180408204642,0.0040566378745965585,"{'model__ccp_alpha': 0.0015016583109991898, 'model__criterion': 'squared_error', 'model__learning_rate': 0.03, 'model__loss': 'exponential', 'model__max_depth': 29, 'model__max_features': None, 'model__min_samples_leaf': 10, 'model__n_iter_no_change': 50, 'model__subsample': 0.6}",0.0015016583109991898,squared_error,0.03,exponential,29,,10,50,0.6
0.8547674097289409,0.003744139931920423,"{'model__ccp_alpha': 0.001513930576572748, 'model__criterion': 'squared_error', 'model__learning_rate': 0.03, 'model__loss': 'exponential', 'model__max_depth': 7, 'model__max_features': None, 'model__min_samples_leaf': 25, 'model__n_iter_no_change': 50, 'model__subsample': 0.7}",0.001513930576572748,squared_error,0.03,exponential,7,,25,50,0.7
0.8547487611099648,0.0037601649515727853,"{'model__ccp_alpha': 0.00218640198788935, 'model__criterion': 'friedman_mse', 'model__learning_rate': 0.1, 'model__loss': 'exponential', 'model__max_depth': 20, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 75, 'model__n_iter_no_change': 25, 'model__subsample': 0.8}",0.00218640198788935,friedman_mse,0.1,exponential,20,sqrt,75,25,0.8
0.8543787983715466,0.0037326976448756157,"{'model__ccp_alpha': 0.0016365684170381576, 'model__criterion': 'squared_error', 'model__learning_rate': 0.03, 'model__loss': 'exponential', 'model__max_depth': 7, 'model__max_features': None, 'model__min_samples_leaf': 100, 'model__n_iter_no_change': 25, 'model__subsample': 0.7}",0.0016365684170381576,squared_error,0.03,exponential,7,,100,25,0.7
